study_id,cycle,d_round_2,p_round_2,d_round_3,p_round_3,d_round_4,p_round_4,d_round_5,p_round_5,d_round_6,p_round_6,d_round_7,p_round_7,d_round_8,p_round_8,d_round_9,p_round_9,d_round_10,p_round_10,d_round_11,p_round_11,d_round_12,p_round_12,d_round_13,p_round_13,d_round_14,p_round_14,d_round_15,p_round_15,d_round_16,p_round_16,d_round_17,p_round_17,d_round_18,p_round_18,d_round_19,p_round_19,d_round_20,p_round_20,d_round_21,p_round_21,d_round_22,p_round_22,d_round_23,p_round_23,d_round_24,p_round_24,d_round_25,p_round_25,d_round_26,p_round_26,d_round_27,p_round_27,d_round_28,p_round_28,d_round_29,p_round_29,d_round_30,p_round_30,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24,round_25,round_26,round_27,round_28,round_29,round_30
Mertens_2,single nudge,0.728041856,1.61e-05,-0.336986437,0.054061735,-0.654030285,0.000171821,-0.501036425,0.003686875,-0.336986437,0.054061735,-0.079744642,0.738372528,-0.306501666,0.08181057,-0.189927228,0.307279973,-0.218370071,0.231160942,-0.793119753,8.49e-06,-0.466345709,0.006907761,-0.026360135,1,-0.36812959,0.034407564,-0.218370071,0.231160942,-0.36812959,0.034407564,-0.218370071,0.231160942,-0.306501666,0.08181057,-0.501036425,0.003686875,-0.218370071,0.231160942,-0.218370071,0.231160942,-0.106819863,0.614827236,-0.336986437,0.054061735,-0.36812959,0.034407564,-0.982157855,1.9e-07,-0.982157855,1.9e-07,0,1,-0.106819863,0.614827236,-0.306501666,0.08181057,-0.574233294,0.000896307,0.367088608,0.721518987,0.215189873,0.101265823,0.151898734,0.215189873,0.329113924,0.227848101,0.278481013,0.265822785,0.063291139,0.164556962,0.35443038,0.202531646,0.265822785,0.202531646,0.265822785,0.227848101,0.151898734,0.265822785,0.265822785,0.316455696,0.215189873,0.202531646,0.025316456,0.025316456,0.367088608,0.316455696,0.227848101,0.126582278
Mertens_3,single nudge,0.025853037,1,-0.650017759,0.000118291,-0.539835173,0.00141562,-0.305205149,0.07986165,-0.997026853,7.62e-09,-0.707339051,2.85e-05,-0.566910394,0.000794984,-0.621969335,0.000230012,-0.892802133,1.7e-07,-0.460090531,0.006792551,-0.828220121,1.09e-06,-0.678460602,5.9e-05,-0.736699044,1.33e-05,-0.433920675,0.010877819,-0.828220121,1.09e-06,-0.203691783,0.263490795,-0.736699044,1.33e-05,-0.513024041,0.002452097,-0.860098628,4.4e-07,-0.566910394,0.000794984,-0.736699044,1.33e-05,-0.621969335,0.000230012,-0.828220121,1.09e-06,-0.860098628,4.4e-07,-0.621969335,0.000230012,-0.736699044,1.33e-05,-0.460090531,0.006792551,-0.650017759,0.000118291,-0.707339051,2.85e-05,0.594936709,0.607594937,0.278481013,0.329113924,0.443037975,0.139240506,0.253164557,0.316455696,0.291139241,0.17721519,0.367088608,0.202531646,0.265822785,0.240506329,0.379746835,0.202531646,0.493670886,0.240506329,0.341772152,0.189873418,0.316455696,0.240506329,0.291139241,0.202531646,0.189873418,0.291139241,0.240506329,0.367088608,0.278481013,0.253164557
Mertens_4,single nudge,0.355461524,0.016690106,-0.628865982,1.57e-05,-0.607939896,2.97e-05,-0.607939896,2.97e-05,-0.649987225,8.1e-06,-0.566617163,9.95e-05,-0.692877414,2.01e-06,-0.328790968,0.026325945,-0.485742995,0.00086975,-0.193916821,0.208946513,-0.566617163,9.95e-05,-0.34817408,0.018313323,-0.58719473,5.49e-05,-0.649987225,8.1e-06,-0.546194682,0.000176501,-0.406661968,0.005543482,-0.692877414,2.01e-06,-1.061210855,1.72e-12,-0.925805404,3.93e-10,-0.58719473,5.49e-05,-0.804751779,3.99e-08,-0.406661968,0.005543482,-0.714680546,9.67e-07,-0.781759076,9.22e-08,-0.649987225,8.1e-06,-0.804751779,3.99e-08,-0.781759076,9.22e-08,-0.566617163,9.95e-05,-0.714680546,9.67e-07,0.605769231,0.769230769,0.298076923,0.307692308,0.307692308,0.288461538,0.326923077,0.269230769,0.442307692,0.365384615,0.509615385,0.326923077,0.432692308,0.317307692,0.288461538,0.336538462,0.403846154,0.269230769,0.125,0.173076923,0.317307692,0.221153846,0.403846154,0.259615385,0.230769231,0.288461538,0.221153846,0.230769231,0.326923077,0.259615385
Mertens_5,single nudge,0.564878281,0.000826535,-0.302778368,0.085440499,-0.244539927,0.173431073,-0.60040315,0.000508476,-0.18804866,0.312020826,-0.244539927,0.173431073,-0.819289609,4.27e-06,-0.819289609,4.27e-06,-0.639333242,0.000224056,-0.723406114,3.58e-05,-0.873986711,1.3e-06,-0.723406114,3.58e-05,-1.008327711,9.05e-08,-1.102413843,2.03e-08,-0.819289609,4.27e-06,-0.935657136,3.61e-07,-0.363156292,0.036767971,-0.079103366,0.740395427,-0.105914498,0.617815684,-0.244539927,0.173431073,-0.132989719,0.504121697,-0.273418376,0.123687051,-0.723406114,3.58e-05,-0.819289609,4.27e-06,-0.563106178,0.001087889,-0.363156292,0.036767971,0.026001204,1,0.077578625,0.745213296,-0.16035747,0.40166114,0.379746835,0.658227848,0.240506329,0.265822785,0.126582278,0.291139241,0.265822785,0.063291139,0.063291139,0.113924051,0.088607595,0.050632911,0.088607595,0.025316456,0.012658228,0.063291139,0.037974684,0.215189873,0.341772152,0.329113924,0.265822785,0.316455696,0.253164557,0.088607595,0.063291139,0.139240506,0.215189873,0.392405063,0.417721519,0.303797468
Mertens_6,single nudge,1.206559607,8.73e-16,0.322336919,0.031281083,0.382088426,0.009967239,0.302189882,0.044421718,0.199239398,0.203028998,0.156786488,0.333520069,0.199239398,0.203028998,0.281910698,0.06211631,-0.04791722,0.862868287,0.342362385,0.021692644,0.322336919,0.031281083,0.261488217,0.085518783,0.421443411,0.004311892,0.156786488,0.333520069,0.06900597,0.740199811,0.460497005,0.001757068,-0.04791722,0.862868287,0.023353601,1,0,1,0.24091065,0.115906848,0.113424833,0.513386019,-0.072554142,0.7273992,0.046346304,0.867315948,0.06900597,0.740199811,0.135227966,0.417186278,0.06900597,0.740199811,0,1,-0.262679815,0.091495073,0,1,0.211538462,0.778846154,0.355769231,0.384615385,0.346153846,0.298076923,0.278846154,0.298076923,0.336538462,0.192307692,0.365384615,0.355769231,0.326923077,0.403846154,0.278846154,0.240384615,0.423076923,0.192307692,0.221153846,0.211538462,0.317307692,0.259615385,0.182692308,0.230769231,0.240384615,0.269230769,0.240384615,0.211538462,0.115384615,0.211538462
Nelson_1,single nudge,0.668725205,1.19e-07,0.535485091,2.13e-05,0.441761454,0.000459465,0.639713928,3.99e-07,0.754219347,2.62e-09,0.851835637,2.12e-11,0.810216882,1.76e-10,0.683125042,6.44e-08,0.535485091,2.13e-05,0.740109137,5.05e-09,0.697459631,3.45e-08,0.654256194,2.19e-07,0.71173276,1.83e-08,0.625094157,7.22e-07,0.550670442,1.24e-05,0.625094157,7.22e-07,0.473546266,0.000171012,0.625094157,7.22e-07,0.625094157,7.22e-07,0.504768197,6.14e-05,0.595604189,2.31e-06,0.595604189,2.31e-06,0.639713928,3.99e-07,0.639713928,3.99e-07,0.595604189,2.31e-06,0.625094157,7.22e-07,0.550670442,1.24e-05,0.565748385,7.12e-06,0.473546266,0.000171012,0.082191781,0.342465753,0.280821918,0.239726027,0.328767123,0.383561644,0.431506849,0.410958904,0.349315068,0.280821918,0.376712329,0.356164384,0.335616438,0.363013699,0.321917808,0.287671233,0.321917808,0.253424658,0.321917808,0.321917808,0.267123288,0.308219178,0.308219178,0.328767123,0.328767123,0.308219178,0.321917808,0.287671233,0.294520548,0.253424658
Nelson_2,single nudge,0.476159979,0.000499676,0.548739144,5.93e-05,0.45751334,0.000830726,0.583987719,1.93e-05,0.635780829,3.35e-06,0.566441446,3.4e-05,0.583987719,1.93e-05,0.494593122,0.000297551,0.652790867,1.84e-06,0.601387284,1.09e-05,0.736258821,7.98e-08,0.618648902,6.06e-06,0.752680655,4.15e-08,0.736258821,7.98e-08,0.752680655,4.15e-08,0.849777411,6.87e-10,0.849777411,6.87e-10,0.669686402,9.99e-07,0.785298818,1.1e-08,0.752680655,4.15e-08,0.736258821,7.98e-08,0.849777411,6.87e-10,0.769025527,2.14e-08,0.669686402,9.99e-07,0.635780829,3.35e-06,0.736258821,7.98e-08,0.380486049,0.005707607,0.719754433,1.52e-07,0.769025527,2.14e-08,0.070866142,0.236220472,0.267716535,0.228346457,0.283464567,0.307086614,0.275590551,0.283464567,0.244094488,0.31496063,0.291338583,0.354330709,0.299212598,0.362204724,0.354330709,0.362204724,0.409448819,0.409448819,0.322834646,0.377952756,0.362204724,0.354330709,0.409448819,0.37007874,0.322834646,0.307086614,0.354330709,0.196850394,0.346456693,0.37007874
Nelson_3,single nudge,0.570116455,0.000148503,0.446720831,0.00313035,0.590318861,8.51e-05,0.549826903,0.000255597,0.570116455,0.000148503,0.730040076,1.17e-06,0.670437912,7.99e-06,0.63049897,2.68e-05,0.467598892,0.001951079,0.590318861,8.51e-05,0.48833729,0.001198832,0.769664118,3.04e-07,0.948687159,3.4e-10,0.690338009,4.28e-06,0.730040076,1.17e-06,0.888692627,3.75e-09,0.590318861,8.51e-05,0.549826903,0.000255597,0.570116455,0.000148503,0.570116455,0.000148503,0.570116455,0.000148503,0.63049897,2.68e-05,0.508947543,0.000726276,0.529440599,0.000433865,0.63049897,2.68e-05,0.549826903,0.000255597,0.549826903,0.000255597,0.404496377,0.007715187,0.446720831,0.00313035,0.148514851,0.396039604,0.336633663,0.405940594,0.386138614,0.396039604,0.475247525,0.445544554,0.425742574,0.346534653,0.405940594,0.356435644,0.495049505,0.584158416,0.455445545,0.475247525,0.554455446,0.405940594,0.386138614,0.396039604,0.396039604,0.396039604,0.425742574,0.366336634,0.376237624,0.425742574,0.386138614,0.386138614,0.316831683,0.336633663
Pichert_1,single nudge,0.197407166,0.374585756,0.203111137,0.360644255,0.220580889,0.321036164,0.243973486,0.272784527,0.261134471,0.240794726,0.292800327,0.188886797,0.316586178,0.155999535,0.340769906,0.12749874,0.318916652,0.153253016,0.319519387,0.152482147,0.326771504,0.143270977,0.320625451,0.150845548,0.338123867,0.130127092,0.336373972,0.132059285,0.392346506,0.080071356,0.368769107,0.099524797,0.418144485,0.062557958,0.424866056,0.058544965,0.454906114,0.043224116,0.432329427,0.054381258,0.488526609,0.030284149,0.483191985,0.032076661,0.481359701,0.032738653,0.491547559,0.029348842,0.491878449,0.029311725,0.537596058,0.017576703,0.509302895,0.024204115,0.518020054,0.021957454,0.527202526,0.019791157,15.6097561,17.56097561,17.31707317,17.43902439,17.68292683,17.87804878,18.09756098,18.46341463,18.97560976,18.68292683,18.68292683,18.53658537,18.48780488,18.68292683,18.63414634,19.41463415,19.19512195,19.70731707,19.75609756,20.04878049,19.85365854,20.34146341,20.29268293,20.31707317,20.43902439,20.56097561,20.95121951,20.70731707,20.7804878,20.85365854
Pichert_2,single nudge,1.84534889,4.97e-21,-0.07049423,0.829222388,0.033767296,1,0.365579431,0.042254021,0.280254031,0.129699178,0.161350677,0.430453106,0.161350677,0.430453106,0.280254031,0.129699178,0.06669991,0.838256486,0.06669991,0.838256486,0.130417454,0.549886138,0.221669731,0.246749377,0.06669991,0.838256486,0.098890175,0.686732272,0.033767296,1,0.098890175,0.686732272,0,1,0.098890175,0.686732272,0,1,0.098890175,0.686732272,0.098890175,0.686732272,0.130417454,0.549886138,0,1,0.033767296,1,0.06669991,0.838256486,0.033767296,1,0,1,0.098890175,0.686732272,0.098890175,0.686732272,0.186666667,0.96,0.16,0.2,0.346666667,0.306666667,0.253333333,0.253333333,0.306666667,0.213333333,0.213333333,0.24,0.28,0.213333333,0.226666667,0.2,0.226666667,0.186666667,0.226666667,0.186666667,0.226666667,0.226666667,0.24,0.186666667,0.2,0.213333333,0.2,0.186666667,0.226666667,0.226666667
Rosenkranz_1,single nudge,0.120620656,0.135430653,0.258445135,0.0010457,0.239216965,0.002445368,0.226484694,0.004161931,0.528890366,2.3e-11,0.350567569,8.27e-06,0.226484694,0.004161931,0.370905612,2.4e-06,0.343839866,1.23e-05,0.462121132,4.55e-09,0.454903791,7.78e-09,0.469375983,2.63e-09,0.433467524,3.69e-08,0.343839866,1.23e-05,0.391489226,6.45e-07,0.528890366,2.3e-11,0.491375561,4.81e-10,0.575502512,4.21e-13,0.58346074,2.08e-13,0.521297047,4.32e-11,0.476669323,1.51e-09,0.521297047,4.32e-11,0.506248402,1.47e-10,0.58346074,2.08e-13,0.528890366,2.3e-11,0.58346074,2.08e-13,0.513750147,8.02e-11,0.484002166,8.56e-10,0.462121132,4.55e-09,0.579411765,0.638235294,0.702941176,0.694117647,0.688235294,0.817647059,0.744117647,0.688235294,0.752941176,0.741176471,0.791176471,0.788235294,0.794117647,0.779411765,0.741176471,0.761764706,0.817647059,0.802941176,0.835294118,0.838235294,0.814705882,0.797058824,0.814705882,0.808823529,0.838235294,0.817647059,0.838235294,0.811764706,0.8,0.791176471
Shealy_1,single nudge,-0.375309563,0.063986209,0.363296514,0.072637624,0.679886749,0.000992385,0.608657863,0.003160972,0.856201852,4.46e-05,0.673277213,0.00115357,0.999678869,2.8e-06,0.934911087,9.88e-06,0.994306333,3.26e-06,1.285749418,5.7e-09,1.155027859,1.16e-07,1.505220508,3.14e-11,1.462544874,9.29e-11,0.964607081,6.53e-06,1.432193587,2.24e-10,1.109075832,3.25e-07,1.470525755,8e-11,1.2610557,1.05e-08,1.519304631,2.7e-11,1.553793158,1.08e-11,1.472861649,1.09e-10,1.41176736,3.76e-10,1.493233591,6.96e-11,1.405644385,3.98e-10,1.473909514,1.09e-10,1.488640416,6.12e-11,1.174910652,8.06e-08,1.008391886,2.81e-06,1.420428021,3.26e-10,76.12,73.56,78.46,80.22,80.6,81.24,80.86,82.46,81.8,82.7,84.16,83.84,85.22,85.18,83.16,85.48,83.76,85.34,84.2,85.82,85.78,86.34,85.48,86.52,85.2,86.4,85.88,84.22,83.58,85.7
Shealy_2,single nudge,1.473767622,6.56e-14,0.786895339,1.39e-05,0.921323063,5.01e-07,1.17980017,4e-10,1.160575717,6.92e-10,1.178617773,3.99e-10,1.328064226,4.47e-12,1.364702743,1.66e-12,1.448256086,1.14e-13,1.436255136,1.59e-13,1.381767781,8.58e-13,1.363288848,1.56e-12,1.43969819,1.44e-13,1.594492614,1.26e-15,1.580615673,1.89e-15,1.471632124,5.14e-14,1.465629077,6.02e-14,1.362040582,1.61e-12,1.608909929,6.3e-16,1.584085121,1.45e-15,1.680555376,6.65e-17,1.601209211,8.03e-16,1.609833362,6.17e-16,1.769456565,3.61e-18,1.714523836,2.06e-17,1.913112762,4.68e-20,1.69803472,3.33e-17,1.756630881,4.89e-18,1.615044971,5.91e-16,105.530303,127.5151515,119.6666667,121.4242424,124.1666667,124.030303,125.0757576,127.2121212,126.4393939,128.2878788,128.4393939,127.8484848,127.2272727,128.3939394,129.8636364,129.8030303,129.1666667,129.7575758,129.3030303,131.4242424,130.6969697,132,131.3787879,131.3484848,133.5151515,133.0151515,134.5454545,133.8787879,134.8939394,134.8333333
Shealy_3,single nudge,0.332231225,0.255810416,0.394724049,0.178278381,0.4901085,0.096307185,0.637455967,0.032255901,0.525096692,0.075499282,0.719761687,0.016471486,0.848071157,0.005213273,0.807231392,0.007696591,0.677582607,0.023463642,0.746819361,0.012929651,0.856924103,0.004854965,0.79101133,0.008875432,0.829715284,0.006272711,0.985559139,0.001425269,0.841286418,0.005552023,0.821669926,0.006692429,0.821669926,0.006692429,0.699294292,0.019673088,0.834589399,0.005962089,0.811433504,0.007355037,1.225501782,0.000113714,1.216214045,0.000124386,1.257692325,8.28e-05,1.205372582,0.00015391,1.106968317,0.000443856,1.280372118,7.27e-05,1.18288065,0.000200581,1.417117559,1.85e-05,1.349357608,3.39e-05,123.5416667,128.2083333,129.0416667,130.75,133.125,130.9583333,133.2916667,135.1666667,134.2083333,132.7083333,134.2083333,134.9583333,134.0833333,134.5,136.375,135.0833333,134.625,134.625,132.8333333,134.7083333,134.4583333,139.7916667,139.7916667,139.9166667,138.8333333,137.375,139.5,138.375,140.7916667,140.4583333
Stikvoort_1,single nudge,-0.560293195,0.002096742,-0.327262605,0.082091423,-0.327262605,0.082091423,-0.23994708,0.218822712,-0.269130471,0.1614611,-0.298227239,0.116460634,-0.23994708,0.218822712,-0.298227239,0.116460634,-0.23994708,0.218822712,-0.298227239,0.116460634,-0.501562072,0.006097039,-0.501562072,0.006097039,-0.327262605,0.082091423,-0.414246547,0.024965277,-0.356261315,0.056531622,-0.269130471,0.1614611,-0.327262605,0.082091423,-0.23994708,0.218822712,-0.385247837,0.038020752,-0.385247837,0.038020752,-0.298227239,0.116460634,-0.356261315,0.056531622,-0.414246547,0.024965277,-0.181215956,0.375892907,-0.327262605,0.082091423,-0.327262605,0.082091423,-0.061500875,0.856698213,-0.269130471,0.1614611,-0.210651171,0.289988347,0.68115942,0.405797101,0.52173913,0.52173913,0.565217391,0.550724638,0.536231884,0.565217391,0.536231884,0.565217391,0.536231884,0.434782609,0.434782609,0.52173913,0.47826087,0.507246377,0.550724638,0.52173913,0.565217391,0.492753623,0.492753623,0.536231884,0.507246377,0.47826087,0.594202899,0.52173913,0.52173913,0.652173913,0.550724638,0.579710145
Theotokis_1,single nudge,1.15049825,3.35e-05,0.166925188,0.637221968,0.455009413,0.094264307,0.579182949,0.029576054,1.040694957,0.000124236,0.644615143,0.014919696,0.579182949,0.029576054,0.862594004,0.00115405,1.291484342,7.71e-06,1.040694957,0.000124236,-0.168508919,0.634061481,1.291484342,7.71e-06,0.055584173,1,0.337064247,0.235679913,0.279677266,0.344097669,0.71304773,0.006956057,0.337064247,0.235679913,0.455009413,0.094264307,1.040694957,0.000124236,0.223032253,0.478820738,0.395421083,0.153276228,0.946706681,0.000402244,1.291484342,7.71e-06,0.71304773,0.006956057,0.644615143,0.014919696,0.516138165,0.054566994,0.78531183,0.00297322,1.15049825,3.35e-05,1.040694957,0.000124236,0.472222222,0.944444444,0.555555556,0.694444444,0.75,0.916666667,0.777777778,0.75,0.861111111,0.972222222,0.916666667,0.388888889,0.972222222,0.5,0.638888889,0.611111111,0.805555556,0.638888889,0.694444444,0.916666667,0.583333333,0.666666667,0.888888889,0.972222222,0.805555556,0.777777778,0.722222222,0.833333333,0.944444444,0.916666667
Theotokis_2,single nudge,0.206947231,0.669411171,-0.500535981,0.08051152,0.206947231,0.669411171,0.206947231,0.669411171,-1.200787321,9.88e-06,-0.085480219,1,-0.085480219,1,-0.237582064,0.511286646,-0.679725252,0.01384585,-0.737735604,0.007193755,-0.679725252,0.01384585,-0.6210187,0.025757075,-0.085480219,1,-0.737735604,0.007193755,-0.852507856,0.001748996,-0.500535981,0.08051152,-0.679725252,0.01384585,-0.737735604,0.007193755,-0.561379024,0.046320319,-0.438172129,0.135166272,-0.500535981,0.08051152,-0.561379024,0.046320319,-0.6210187,0.025757075,0.350020578,0.353308522,-0.30724772,0.341398573,-0.6210187,0.025757075,-0.438172129,0.135166272,-0.37390304,0.218914764,-0.30724772,0.341398573,0.885714286,0.942857143,0.685714286,0.942857143,0.942857143,0.342857143,0.857142857,0.857142857,0.8,0.6,0.571428571,0.6,0.628571429,0.857142857,0.571428571,0.514285714,0.685714286,0.6,0.571428571,0.657142857,0.714285714,0.685714286,0.657142857,0.628571429,0.971428571,0.771428571,0.628571429,0.714285714,0.742857143,0.771428571
Yeomans_1,single nudge,-0.533481181,0.026592187,-0.203091807,0.481194981,-0.440399106,0.072382304,-0.203091807,0.481194981,-0.393680562,0.113245643,-0.299361843,0.249894818,-0.251533692,0.352683312,-0.203091807,0.481194981,-0.299361843,0.249894818,-0.153893183,0.634825412,-0.440399106,0.072382304,-0.299361843,0.249894818,-0.299361843,0.249894818,-0.440399106,0.072382304,-0.299361843,0.249894818,-0.299361843,0.249894818,-0.346704847,0.171136651,-0.251533692,0.352683312,-0.251533692,0.352683312,-0.103775673,0.810014473,-0.203091807,0.481194981,-0.203091807,0.481194981,-0.203091807,0.481194981,-0.346704847,0.171136651,-0.251533692,0.352683312,-0.299361843,0.249894818,-0.440399106,0.072382304,-0.440399106,0.072382304,-0.251533692,0.352683312,0.744186047,0.488372093,0.651162791,0.534883721,0.651162791,0.558139535,0.604651163,0.627906977,0.651162791,0.604651163,0.674418605,0.534883721,0.604651163,0.604651163,0.534883721,0.604651163,0.604651163,0.581395349,0.627906977,0.627906977,0.697674419,0.651162791,0.651162791,0.651162791,0.581395349,0.627906977,0.604651163,0.534883721,0.534883721,0.627906977
Yeomans_2,single nudge,-0.357307829,0.257601382,-0.290734758,0.386476231,-0.077725116,1,-0.151532757,0.762368818,-0.077725116,1,0,1,-0.077725116,1,-0.077725116,1,-0.077725116,1,0.082909232,1,0,1,0,1,0.172930546,0.730646863,-0.077725116,1,-0.077725116,1,-0.290734758,0.386476231,0.082909232,1,-0.077725116,1,0.082909232,1,0.172930546,0.730646863,-0.151532757,0.762368818,-0.077725116,1,-0.077725116,1,-0.077725116,1,-0.290734758,0.386476231,0.082909232,1,0,1,0,1,0,1,0.8125,0.65625,0.6875,0.78125,0.75,0.78125,0.8125,0.78125,0.78125,0.78125,0.84375,0.8125,0.8125,0.875,0.78125,0.78125,0.6875,0.84375,0.78125,0.84375,0.875,0.75,0.78125,0.78125,0.78125,0.6875,0.84375,0.8125,0.8125,0.8125
Bamberg_1,5 repeated nudge,0.679673819,0.065663192,0.810841241,0.018202109,0.927295218,0.004940107,1.034319313,0.001290034,0.810841241,0.018202109,0.810841241,0.018202109,0.424824427,0.474549143,0.522314822,0.240218656,0.522314822,0.240218656,0.522314822,0.240218656,0.605491903,0.124909824,0.605491903,0.124909824,0.299257819,1,0.299257819,1,0.299257819,1,0.299257819,1,0.299257819,1,0.299257819,1,0.299257819,1,0.424824427,0.474549143,0.299257819,1,0.299257819,1,0.299257819,1,0.424824427,0.474549143,0.299257819,1,0.299257819,1,0.605491903,0.124909824,0.424824427,0.474549143,0.299257819,1,0,0.111111111,0.155555556,0.2,0.244444444,0.155555556,0.155555556,0.044444444,0.066666667,0.066666667,0.066666667,0.088888889,0.088888889,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.044444444,0.022222222,0.022222222,0.022222222,0.044444444,0.022222222,0.022222222,0.088888889,0.044444444,0.022222222
Bamberg_2,5 repeated nudge,0.636514133,0.000311027,0.636514133,0.000311027,0.663589354,0.000169127,0.716973861,4.8e-05,0.43683233,0.014762008,0.609146382,0.000564014,0.645171419,0.000616375,0.734909336,9.36e-05,0.734909336,9.36e-05,0.675656189,0.000332035,0.675656189,0.000332035,0.645171419,0.000616375,0.614028265,0.001133306,0.675656189,0.000332035,0.675656189,0.000332035,0.705549343,0.000177156,0.675656189,0.000332035,0.705549343,0.000177156,0.549446253,0.003722171,0.549446253,0.003722171,0.549446253,0.003722171,0.48112143,0.011749951,0.549446253,0.003722171,0.549446253,0.003722171,0.582149758,0.002063849,0.582149758,0.002063849,0.582149758,0.002063849,0.549446253,0.003722171,0.614028265,0.001133306,0.075949367,0.316455696,0.316455696,0.329113924,0.35443038,0.227848101,0.303797468,0.215189873,0.253164557,0.253164557,0.227848101,0.227848101,0.215189873,0.202531646,0.227848101,0.227848101,0.240506329,0.227848101,0.240506329,0.17721519,0.17721519,0.17721519,0.151898734,0.17721519,0.17721519,0.189873418,0.189873418,0.189873418,0.17721519,0.202531646
Bamberg_3,5 repeated nudge,0.430479758,0.014982894,0.545127215,0.001827881,0.430479758,0.014982894,0.459890734,0.00905932,0.400478901,0.024382027,0,1,0.567517306,0.003828433,0.567517306,0.003828433,0.601697848,0.002099525,0.601697848,0.002099525,0.532137711,0.006933948,0.567517306,0.003828433,0.601697848,0.002099525,0.634829934,0.001143429,0.634829934,0.001143429,0.634829934,0.001143429,0.66703791,0.000618308,0.634829934,0.001143429,0.495373564,0.01247539,0.532137711,0.006933948,0.495373564,0.01247539,0.532137711,0.006933948,0.532137711,0.006933948,0.495373564,0.01247539,0.45699179,0.022298162,0.495373564,0.01247539,0.495373564,0.01247539,0.567517306,0.003828433,0.495373564,0.01247539,0.074074074,0.222222222,0.271604938,0.222222222,0.234567901,0.209876543,0.074074074,0.148148148,0.148148148,0.160493827,0.160493827,0.135802469,0.148148148,0.160493827,0.172839506,0.172839506,0.172839506,0.185185185,0.172839506,0.12345679,0.135802469,0.12345679,0.135802469,0.135802469,0.12345679,0.111111111,0.12345679,0.12345679,0.148148148,0.12345679
Bohm_1,5 repeated nudge,0.316166804,0.042038237,0.204143352,0.187665145,0.19639307,0.204882226,-0.017239095,0.911179049,0.212280063,0.170763599,-0.018749389,0.903435268,0.563074933,0.000353288,0.568825418,0.00030907,0.586506299,0.000203704,0.628716365,7.19e-05,0.654652482,3.71e-05,0.627753916,7.44e-05,0.587970021,0.00019562,0.642302594,5.1e-05,0.647156542,4.54e-05,0.670116572,2.5e-05,0.67383284,2.29e-05,0.679224015,1.97e-05,0.644376499,4.81e-05,0.677298356,2.05e-05,0.73352016,4.43e-06,0.684334871,1.7e-05,0.676467532,2.11e-05,0.727915709,5.22e-06,0.612448337,0.000108344,0.657121444,3.49e-05,0.701733828,1.07e-05,0.712550241,8.01e-06,0.723013581,5.99e-06,34.78571429,38.75,37.48809524,37.3452381,34.57142857,37.41666667,34.53571429,37.36904762,37.48809524,37.8452381,38.32142857,38.67857143,38.61904762,37.5952381,38.57142857,38.8452381,39.20238095,39.47619048,39.35714286,38.4047619,39,39.89285714,39.17857143,39.23809524,39.97619048,38.21428571,38.80952381,39.61904762,39.82142857,39.94047619
Broman_2,5 repeated nudge,0.549013244,7.549999999999999e-30,0.076898156,0.103924253,0.007283008,0.915461111,0.199421097,1.83e-05,0.191045953,4.05e-05,0.126093276,0.006986987,0.312103647,2.28e-06,0.278374355,2.5e-05,0.264110835,6.4e-05,0.268853176,4.71e-05,0.287945557,1.3e-05,0.278374355,2.5e-05,0.231237015,0.00047337,0.117700304,0.079955636,0.099994114,0.139434985,0.15345687,0.021352434,0.135518581,0.042814515,0.139991583,0.036223849,-0.118822085,0.076691805,-0.135636731,0.042387724,-0.123028348,0.066485513,-0.0977613,0.148454333,-0.131435594,0.04942861,-0.123028348,0.066485513,-0.139836312,0.036217502,-0.165005338,0.013045544,-0.144034412,0.030832475,-0.127232825,0.05743,-0.152426472,0.02210054,0.75209205,0.940376569,0.784518828,0.755230126,0.832635983,0.829497908,0.804393305,0.755230126,0.740585774,0.734309623,0.736401674,0.744769874,0.740585774,0.719665272,0.667364017,0.658995816,0.684100418,0.675732218,0.677824268,0.552301255,0.543933054,0.550209205,0.562761506,0.546025105,0.550209205,0.541841004,0.529288703,0.539748954,0.548117155,0.535564854
